Repository 1,Repository 2,Similarity Score
eellak/fossbot,eellak/fossbot-web-simulator,0.5940386708551653
eellak/fossbot,eellak/fossbot-platform,0.726500396298008
etalab/ckan-toolbox,etalab/etalab-to-ckan,0.6007898413507354
etalab/ckanext-etalab,etalab/ckanext-fedmsg,0.5626546552664687
etalab/ckanext-etalab,etalab/ckanext-oauth2,0.5626546552664687
etalab/ckanext-etalab,etalab/ckanext-youckan,0.5825038477040578
etalab/ckanext-etalab,etalab/ckanext-sentry,0.5626546552664687
etalab/ckanext-etalab,etalab/etalab,0.5606783879373709
etalab/etalab-to-ckan,etalab/etalab-ckan-harvesters,0.6911286080945727
etalab/etalab-to-ckan,etalab/etalab-ckan-scripts,0.7109998534407678
etalab/etalab-to-ckan,etalab/ckan-of-worms,0.6007898413507354
etalab/etalab-to-ckan,etalab/etalab,0.523801674203851
etalab/askbot-etalab-skin,etalab/mediawiki-etalab-skin,0.5475164813678924
etalab/etalab-assets,etalab/etalab-assets-demo-images,0.6414717825198664
etalab/youckan,etalab/ckanext-youckan,0.7922332367508267
etalab/landing-page,etalab/transport-landing-page,0.8798535447472579
etalab/ban-geocode,etalab/ban-data,0.5965267605784323
etalab/udata-gouvfr,etalab/udata-schema-gouvfr,0.8921064912938762
etalab/api-urbanisme,etalab/couverture-urbanisme,0.5782374214084419
etalab/collectivites.data.gouv.fr,etalab/cartes.data.gouv.fr,0.5827240848154028
etalab/collectivites.data.gouv.fr,etalab/id.data.gouv.fr,0.5688909331779658
etalab/collectivites.data.gouv.fr,etalab/geo.data.gouv.fr,0.5827240848154028
etalab/collectivites.data.gouv.fr,etalab/blog.data.gouv.fr,0.5827240848154028
etalab/collectivites.data.gouv.fr,etalab/template.data.gouv.fr,0.612209230184702
etalab/collectivites.data.gouv.fr,etalab/doc.data.gouv.fr,0.5926635825535471
etalab/collectivites.data.gouv.fr,etalab/agd.data.gouv.fr,0.5688909331779658
etalab/collectivites.data.gouv.fr,etalab/etalab.gouv.fr,0.6262207592625095
etalab/collectivites.data.gouv.fr,etalab/recherche-data-gouv-fr,0.5827240848154028
etalab/cartes.data.gouv.fr,etalab/id.data.gouv.fr,0.5688909331779658
etalab/cartes.data.gouv.fr,etalab/geo.data.gouv.fr,0.5827240848154028
etalab/cartes.data.gouv.fr,etalab/blog.data.gouv.fr,0.5827240848154028
etalab/cartes.data.gouv.fr,etalab/template.data.gouv.fr,0.612209230184702
etalab/cartes.data.gouv.fr,etalab/doc.data.gouv.fr,0.5926635825535471
etalab/cartes.data.gouv.fr,etalab/agd.data.gouv.fr,0.5688909331779658
etalab/cartes.data.gouv.fr,etalab/etalab.gouv.fr,0.6262207592625095
etalab/cartes.data.gouv.fr,etalab/recherche-data-gouv-fr,0.5827240848154028
etalab/id.data.gouv.fr,etalab/geo.data.gouv.fr,0.5688909331779658
etalab/id.data.gouv.fr,etalab/blog.data.gouv.fr,0.5688909331779658
etalab/id.data.gouv.fr,etalab/template.data.gouv.fr,0.5976761375330291
etalab/id.data.gouv.fr,etalab/doc.data.gouv.fr,0.5785944794890203
etalab/id.data.gouv.fr,etalab/agd.data.gouv.fr,0.555386163512736
etalab/id.data.gouv.fr,etalab/etalab.gouv.fr,0.6113550501780233
etalab/id.data.gouv.fr,etalab/recherche-data-gouv-fr,0.5688909331779658
etalab/urbaclic,etalab/urbaclic-next,1.0
etalab/sirene,etalab/annuaire-entreprises-sirene-api,0.5555975400485054
etalab/geo.data.gouv.fr,etalab/blog.data.gouv.fr,0.5827240848154028
etalab/geo.data.gouv.fr,etalab/template.data.gouv.fr,0.612209230184702
etalab/geo.data.gouv.fr,etalab/doc.data.gouv.fr,0.5926635825535471
etalab/geo.data.gouv.fr,etalab/geo.data.gouv.fr-components,0.825769974221453
etalab/geo.data.gouv.fr,etalab/agd.data.gouv.fr,0.5688909331779658
etalab/geo.data.gouv.fr,etalab/etalab.gouv.fr,0.6262207592625095
etalab/geo.data.gouv.fr,etalab/recherche-data-gouv-fr,0.5827240848154028
etalab/blog.data.gouv.fr,etalab/template.data.gouv.fr,0.612209230184702
etalab/blog.data.gouv.fr,etalab/doc.data.gouv.fr,0.5926635825535471
etalab/blog.data.gouv.fr,etalab/agd.data.gouv.fr,0.5688909331779658
etalab/blog.data.gouv.fr,etalab/etalab.gouv.fr,0.6262207592625095
etalab/blog.data.gouv.fr,etalab/recherche-data-gouv-fr,0.5827240848154028
etalab/transport-datatools-server,etalab/transport-datatools-ui,0.6914737214266267
etalab/irve,etalab/schema-irve,0.8330296686173346
etalab/calculette-impots-m-source-code,etalab/calculette-impots-exemples,0.5663968996190936
etalab/calculette-impots-m-language-parser,etalab/calculette-impots-exemples,0.5419535672134436
etalab/transport-validator-python,etalab/transport-validator,0.8035548866464716
etalab/template.data.gouv.fr,etalab/doc.data.gouv.fr,0.6226516546824289
etalab/template.data.gouv.fr,etalab/geo.data.gouv.fr-components,0.5055440002277568
etalab/template.data.gouv.fr,etalab/agd.data.gouv.fr,0.5976761375330291
etalab/template.data.gouv.fr,etalab/etalab.gouv.fr,0.6579067846066947
etalab/template.data.gouv.fr,etalab/sill.etalab.gouv.fr,0.5092555571571011
etalab/template.data.gouv.fr,etalab/recherche-data-gouv-fr,0.612209230184702
etalab/doc.data.gouv.fr,etalab/doc.entreprise.api.gouv.fr,0.7051560779959353
etalab/doc.data.gouv.fr,etalab/agd.data.gouv.fr,0.5785944794890203
etalab/doc.data.gouv.fr,etalab/etalab.gouv.fr,0.6369021777630688
etalab/doc.data.gouv.fr,etalab/recherche-data-gouv-fr,0.5926635825535471
etalab/geo.data.gouv.fr-components,etalab/etalab.gouv.fr,0.5171143002331412
etalab/entreprise.api.gouv.fr,etalab/doc.entreprise.api.gouv.fr,0.8504934554635768
etalab/entreprise.api.gouv.fr,etalab/etalab.gouv.fr,0.6249655055161059
etalab/entreprise.api.gouv.fr,etalab/calendrier.api.gouv.fr,0.6075414556871086
etalab/entreprise.api.gouv.fr,etalab/statut.particulier.api.gouv.fr,0.504582273005431
etalab/entreprise.api.gouv.fr,etalab/api-entreprise-integration,0.5825955864298346
etalab/prevair-experiment,etalab/prevair-demo,0.5325385249537334
etalab/transport-site,etalab/transport-normes-site,0.7320193371659647
etalab/transport-site,etalab/programme10pourcent-site,0.5079440938502537
etalab/doc.entreprise.api.gouv.fr,etalab/etalab.gouv.fr,0.531529072331934
etalab/doc.entreprise.api.gouv.fr,etalab/calendrier.api.gouv.fr,0.5167100319847007
etalab/agd.data.gouv.fr,etalab/etalab.gouv.fr,0.6113550501780233
etalab/agd.data.gouv.fr,etalab/recherche-data-gouv-fr,0.5688909331779658
etalab/jours-feries-france,etalab/jours-feries-france-data,0.945541103172532
etalab/plf,etalab/schema-plf,0.8330296686173346
etalab/etalab,etalab/etalab.studio,0.5155752721088264
etalab/etalab,etalab/etalab-website,0.506338761021717
etalab/etalab.studio,etalab/urban-olympics.etalab.studio,0.5662354600029462
etalab/etalab.studio,etalab/data.etalab.studio,0.8637324440866085
etalab/etalab.studio,etalab/recherche.etalab.studio,0.716542177282244
etalab/etalab.studio,etalab/api.validata.etalab.studio,0.6344178992707568
etalab/etalab.studio,etalab/entraide.etalab.studio,0.6968233563816687
etalab/inventaire-codes-sources-organismes-publics,etalab/ouverture-des-codes-sources-publics,0.5629837014599075
etalab/etalab.gouv.fr,etalab/vuepress-theme-gouv-fr,0.587181922854797
etalab/etalab.gouv.fr,etalab/vuepress-gouv-fr-demo,0.5845131654642275
etalab/etalab.gouv.fr,etalab/guides.etalab.gouv.fr,0.750113793577468
etalab/etalab.gouv.fr,etalab/sill.etalab.gouv.fr,0.7740542719308493
etalab/etalab.gouv.fr,etalab/calendrier.api.gouv.fr,0.6148640835684958
etalab/etalab.gouv.fr,etalab/statut.particulier.api.gouv.fr,0.510663945599418
etalab/etalab.gouv.fr,etalab/recherche-data-gouv-fr,0.6262207592625095
etalab/api-codes-sources-fr,etalab/data-codes-sources-fr,0.8447585425254542
etalab/data.etalab.studio,etalab/recherche.etalab.studio,0.6189007260751325
etalab/data.etalab.studio,etalab/api.validata.etalab.studio,0.5479673227094225
etalab/data.etalab.studio,etalab/entraide.etalab.studio,0.6018689407041725
etalab/vuepress-theme-gouv-fr,etalab/vuepress-gouv-fr-demo,0.7440217370279165
etalab/piaf-site,etalab/piaf,0.7688082011203204
etalab/transport-topo,etalab/transport-topo-tools,0.8297916378612
etalab/guides.etalab.gouv.fr,etalab/sill.etalab.gouv.fr,0.5806287863528944
etalab/transport-topo-tools,etalab/transport-tools,0.7506312143001199
etalab/sill.etalab.gouv.fr,etalab/sill-csv,0.5094657685738818
etalab/schema-stationnement,etalab/schema-stationnement-cyclable,0.7554219189128047
etalab/covid19-dashboard,etalab/covid19-dashboard-widgets,0.7272964577357082
etalab/covid19-dashboard,etalab/data-covid19-dashboard-widgets,0.668437869696286
etalab/covid19-data,etalab/data-covid19-dashboard-widgets,0.568038476530615
etalab/dashboard-aides-entreprises,etalab/reports-aides-entreprises,0.7081234810556254
etalab/csv-detective-ml,etalab/csv-detective-perf,0.6261993367546087
etalab/annuaire-entreprises-sirene-api,etalab/statut.annuaire-entreprises.data.gouv.fr,0.5016865009159512
etalab/radar-tech,etalab/radar-tech-frontend,0.8430337571873406
etalab/radar-tech,etalab/radar-tech-backend,0.8579744587568908
etalab/radar-tech,etalab/radar-tech-form,0.8264202317191701
etalab/radar-tech-frontend,etalab/radar-tech-backend,0.7233014315365965
etalab/radar-tech-frontend,etalab/radar-tech-form,0.6967001529618444
etalab/radar-tech-backend,etalab/radar-tech-form,0.7090474510149991
etalab/reports-barometre-resultats,etalab/barometre-resultats-donnees,0.6691970121950752
etalab/reports-barometre-resultats,etalab/barometre-resultats-documentation,0.6787507896147837
etalab/reports-barometre-resultats,etalab/barometre-resultats,0.8097539078913529
etalab/barometre-resultats-donnees,etalab/barometre-resultats-documentation,0.6927208122943462
etalab/barometre-resultats-donnees,etalab/barometre-resultats,0.8264202317191701
etalab/barometre-resultats-documentation,etalab/barometre-resultats,0.838218603207845
etalab/covid19-dashboard-widgets,etalab/data-covid19-dashboard-widgets,0.9190720820741152
etalab/covid19-dashboard-widgets,etalab/dashboard-widgets-template,0.7421394239735295
etalab/schema-comptage-mobilites-channel,etalab/schema-comptage-mobilites-site,0.7038309057688759
etalab/schema-comptage-mobilites-channel,etalab/schema-comptage-mobilites-measure,0.6589742730768982
etalab/schema-comptage-mobilites-channel,etalab/schema-comptage-mobilites,0.8117723037138542
etalab/schema-comptage-mobilites-site,etalab/schema-comptage-mobilites-measure,0.7038309057688759
etalab/schema-comptage-mobilites-site,etalab/schema-comptage-mobilites,0.8670299572292046
etalab/statut.particulier.api.gouv.fr,etalab/statut.annuaire-entreprises.data.gouv.fr,0.5201224430549873
etalab/data-covid19-dashboard-widgets,etalab/dashboard-widgets-template,0.6820796255806363
etalab/gbfs-json-schema-carsharing-extension,etalab/gbfs-carsharing-extension,0.8290541892635823
etalab/schema-vehicules-faibles-emissions-renouvellement-parc,etalab/schema-vehicules-faibles-emissions-renouvellement-parc-synthese,0.9114341967548084
etalab/schema-comptage-mobilites-measure,etalab/schema-comptage-mobilites,0.8117723037138542
etalab/transport-profil-netex-fr,etalab/transport-profil-siri-fr,0.6490408665840306
etalab/helm-charts-sill,etalab/helm-charts,0.8152221579575509
etalab/catalogage-donnees,etalab/catalogage-donnees-config,0.825743000784398
etalab/udata-analysis-service,etalab/udata-event-service,0.6282194266550801
etalab/udata-event-service,etalab/udata-event-orchestration,0.637725584841713
etalab/udata-event-service,etalab/udata-event-consumer,0.6525110757413086
etalab/udata-event-orchestration,etalab/udata-event-consumer,0.5887106641922007
etalab/programme10pourcent-site,etalab/programme10pourcent-socratext,0.5125942242014391
etalab/programme10pourcent-site,etalab/programme10pourcent-kallm,0.5125942242014391
etalab/schema-comptage-mobilites_test,etalab/schema-comptage-mobilites,0.5686555835019794
etalab/schema-indice-reparabilite,etalab/schema-indice-durabilite,0.5706622755739041
